재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 1분기말	전기말	전전기말	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_WorkInProgressGross	               재공품	6,949,859,538	4,427,699,510	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents	            단기금융상품	80,808,000	77,364,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	            매출채권 및 기타유동채권	4,884,829,772	9,189,518,573	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermDueFromCustomersForContractWork	               대손충당금, 단기미청구공사	2,068,909,125	2,068,909,125	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermOtherReceivables	               대손충당금, 단기미수금	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AllowanceForDoubtfulAcccountShortTermTradeReceivable	               대손충당금, 매출채권	908,277,945	899,410,436	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LeaseholdDeposits	               단기임차보증금	230,000,000	240,000,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAccruedIncome	               단기미수수익	638,373,986	411,487,380	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAdvancePayments	               단기선급금	670,024,068	1,044,197,225	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermDueFromCustomersForContractWork	               단기미청구공사	3,514,740,911	3,741,838,969	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermLoans	               단기대여금	142,000,000	142,000,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermOtherReceivables	               단기미수금	781,142,416	15,429,750	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermPrepaidExpenses	               단기선급비용	25,932,138	57,716,655	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermTradeReceivable	               매출채권	1,859,803,323	6,505,168,155	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentValueAddedTaxReceivables	               부가가치세대급금	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentAssets	         비유동자산	16,990,918,613	14,725,880,376	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsNotClassifiedAsCashEquivalents	            장기금융상품	711,595,982	580,978,854	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	            장기매출채권 및 기타비유동채권	1,023,530,000	963,530,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermDepositsProvidedGross	               장기보증금자산	206,030,000	226,030,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermLoansGross	               장기대여금	817,500,000	737,500,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxAssets	            이연법인세자산	201,239,171	201,239,171	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	            영업권 이외의 무형자산	50,459,470	51,910,579	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ComputerSoftwareGross	               컴퓨터소프트웨어, 총액	13,130,000	16,325,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross	               저작권, 특허권, 기타 산업재산권, 용역운영권, 총액	38,026,968	36,350,578	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GovernmentGrantsComputerSoftwareGross	               정부보조금, 컴퓨터소프트웨어	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GovernmentGrantsCopyrightsPatentsAndOtherIndustrialPropertyRightsServiceAndOperatingRightsGross	               정부보조금, 저작권, 특허권, 기타 산업재산권, 용역운영권	697,498	764,999	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_IntangibleAssetsUnderDevelopmentGross	               개발 중인 무형자산, 총액	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentAssets	            기타비유동자산	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	            기타비유동금융자산	110,825,143	108,310,774	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_NonCurrentAvailableForSaleFinancialAssets	               비유동매도가능금융자산	110,825,143	108,310,774	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	            유형자산	14,893,268,847	12,819,910,998	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationBuildingsGross	               감가상각누계액, 건물	2,350,929,149	2,303,807,102	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationFixturesAndFittingsGross	               감가상각누계액, 집기	1,329,163,149	1,283,305,926	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationMachineryGross	               감가상각누계액, 기계장치	493,805,158	489,243,758	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationOtherPropertyPlantAndEquipmentGross	               감가상각누계액, 기타유형자산	2,933,554,007	2,909,691,507	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationRentalAssetGross	               감가상각누계액, 렌탈자산	140,527,871	118,584,352	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AccumulatedDepreciationVehiclesGross	               감가상각누계액, 차량운반구	14,305,693	13,526,773	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_BuildingsGross	               건물, 총액	3,769,763,517	3,769,763,517	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ConstructionInProgressGross	               건설중인자산, 총액	2,275,094,212	215,000,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_FixturesAndFittingsGross	               집기, 총액	1,949,259,792	1,901,445,900	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GovernmentGrantsFixturesAndFittingsGross	               정부보조금, 집기	62,626,487	67,501,096	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GovernmentGrantsMachineryGross	               정부보조금, 기계장치	26,955,000	28,710,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GovernmentGrantsOtherPropertyPlantAndEquipmentGross	               정부보조금, 기타유형자산	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LandGross	               토지, 총액	10,134,602,168	10,134,602,168	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_MachineryGross	               기계장치, 총액	569,595,075	569,595,075	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherPropertyPlantAndEquipmentGross	               기타유형자산, 총액	3,144,768,174	3,013,768,174	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_VehiclesGross	               차량운반구, 총액	17,161,735	17,161,735	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RightofuseAssets	               사용권자산	384,890,688	412,944,943	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CapitalSurplus	         자본잉여금	61,080,588,673	61,080,588,673	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GainsSaleTreasuryStock	            자기주식처분이익	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherCapitalSurplus	            기타자본잉여금	48,610,440	48,610,440	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_SharePremium	            주식발행초과금	61,031,978,233	61,031,978,233	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ElementsOfOtherStockholdersEquity	         기타자본구성요소	-6,874,098,356	-6,959,094,974	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LossesSaleTreasuryStock	            자기주식처분손실	432,031,122	432,031,122	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_StockOptions	            주식선택권	570,691,610	485,694,992	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_TreasuryShares	            자기주식	7,012,758,844	7,012,758,844	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	         기타포괄손익누계액	8,584,578	6,070,209	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_GainsValuationAvailableForSaleFinancialAssets	            매도가능금융자산평가이익	8,584,578	6,070,209	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Equity	         자본총계	98,263,216,528	95,077,662,865	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_IssuedCapital	         자본금	7,541,152,000	7,541,152,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_IssuedCapitalOfCommonStock	            보통주자본금	7,541,152,000	7,541,152,000	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_IssuedCapitalOfPreferredStock	            우선주자본금	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_RetainedEarnings	         이익잉여금(결손금)	36,506,989,633	33,408,946,957	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_AppropriatedRetainedEarningsOtherLegalReserves	            기타법정적립금	2,671,892,212	2,671,892,212	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LegalReserve	            이익준비금	471,105,180	371,473,053	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_RetainedEarningsBeforeAppropriationsAccumulatedDeficitBeforeDisposition	            미처분이익잉여금(미처리결손금)	35,086,155,286	32,065,108,606	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	entity00874803_udf_BS_20183271612025_RetainedEarnings	            보험수리적손익	-1,722,163,045	-1,699,526,914	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_EquityAndLiabilities	      자본과부채총계	137,534,462,895	144,556,607,670	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLiabilities	         유동부채	39,044,122,304	49,217,428,584	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_PaymentsOfIncomeTaxesPayable	            미지급법인세	941,024,709	2,487,172,599	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentProvisions	            유동충당부채	62,212,064	308,535,694	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CurrentProvisionForConstructionLosses	               유동공사손실충당부채	62,212,064	308,535,694	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentTaxLiabilities	            당기법인세부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	            기타유동금융부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CurrentDerivativeLiabilities	               유동파생상품부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_CurrentFinancialGuaranteeLiabilities	               유동금융보증부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	            매입채무 및 기타유동채무	38,040,885,531	46,421,720,291	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAccruedExpenses	               단기미지급비용	456,275,950	446,092,825	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermAdvancesCustomers	               단기선수금	7,596,728,804	15,446,914,876	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermDueToCustomersForContractWork	               단기초과청구공사	20,478,768,574	22,432,696,155	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermOtherPayables	               단기미지급금	5,109,127,368	5,909,963,855	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermTradePayables	               단기매입채무	3,094,241,828	1,866,288,255	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_ShortTermWithholdings	               단기예수금	194,179,644	192,523,724	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_CurrentLeaseLiabilities	               유동 리스부채	115,242,093	127,240,601	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DividendsPayable	               배당금, 비현금성 자산의 배분	996,321,270	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_Liabilities	         부채총계	39,271,246,367	49,478,944,805	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLiabilities	         비유동부채	227,124,063	261,516,221	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_LongTermTradeAndOtherNonCurrentPayables	            장기매입채무 및 기타비유동채무	134,450,389	172,190,187	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	               비유동 리스부채	134,450,389	172,190,187	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_PostemploymentBenefitObligations	            퇴직급여부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_FairValueOfPlanAssets	               사외적립자산의공정가치	9,440,271,964	9,310,307,378	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	dart_PresentValueOfDefinedBenefitObligation	               확정급여채무의현재가치	9,440,271,964	9,310,307,378	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_DeferredTaxLiabilities	            이연법인세부채	0	0	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentProvisions	            비유동충당부채	92,673,674	89,326,034	
재무상태표, 유동/비유동법 - 별도	[211270]	AP위성	코스닥시장상장법인	313	항공기, 우주선 및 부품 제조업	12	2024-03-31	1분기보고서	KRW	ifrs-full_NoncurrentProvisionsForEmployeeBenefits	               비유동종업원급여충당부채	92,673,674	89,326,034	
